tid_tw,id_global,date,tw_id,partition_id,thing_type,size_category,base_color,state
T20260409_0018_TW2678,T20260409_0018,2026-04-09,TW2678,1,Backpack,Large,Gray,Carried
T20260409_0003_TW2679,T20260409_0003,2026-04-09,TW2679,1,Backpack,Large,Brown,Stationary
T20260409_0020_TW2679,T20260409_0020,2026-04-09,TW2679,1,Bag,Small,White,Stationary
T20260409_0016_TW2679,T20260409_0016,2026-04-09,TW2679,1,Bag,Medium,Red,Stationary
T20260409_0001_TW2679,T20260409_0001,2026-04-09,TW2679,1,Box,Medium,Green,Stationary
T20260409_0013_TW2679,T20260409_0013,2026-04-09,TW2679,1,Backpack,Small,Brown,Stationary
T20260409_0005_TW2679,T20260409_0005,2026-04-09,TW2679,1,Backpack,Medium,Black,Stationary
T20260409_0007_TW2679,T20260409_0007,2026-04-09,TW2679,1,Backpack,Small,Blue,Carried
T20260409_0012_TW2679,T20260409_0012,2026-04-09,TW2679,1,Handbag,Large,Green,Carried
T20260409_0011_TW2679,T20260409_0011,2026-04-09,TW2679,1,Suitcase,Medium,Blue,Carried
T20260409_0006_TW2679,T20260409_0006,2026-04-09,TW2679,1,Handbag,Medium,Blue,Carried
T20260409_0014_TW2679,T20260409_0014,2026-04-09,TW2679,1,Handbag,Large,Red,Carried
T20260409_0008_TW2679,T20260409_0008,2026-04-09,TW2679,1,Backpack,Medium,Black,Carried
T20260409_0010_TW2679,T20260409_0010,2026-04-09,TW2679,1,Suitcase,Medium,Black,Carried
T20260409_0017_TW2679,T20260409_0017,2026-04-09,TW2679,1,Bag,Small,Black,Carried
T20260409_0004_TW2679,T20260409_0004,2026-04-09,TW2679,1,Box,Medium,Green,Stationary
T20260409_0009_TW2679,T20260409_0009,2026-04-09,TW2679,1,Backpack,Small,Black,Carried
T20260409_0018_TW2679,T20260409_0018,2026-04-09,TW2679,1,Backpack,Large,Gray,Carried
T20260409_0002_TW2679,T20260409_0002,2026-04-09,TW2679,1,Box,Medium,White,Carried
T20260409_0019_TW2679,T20260409_0019,2026-04-09,TW2679,1,Backpack,Medium,Black,Stationary
T20260409_0015_TW2679,T20260409_0015,2026-04-09,TW2679,1,Handbag,Small,Black,Carried
T20260409_0014_TW2680,T20260409_0014,2026-04-09,TW2680,1,Handbag,Large,Red,Carried
T20260409_0020_TW2680,T20260409_0020,2026-04-09,TW2680,1,Bag,Small,White,Stationary
T20260409_0015_TW2680,T20260409_0015,2026-04-09,TW2680,1,Handbag,Small,Black,Stationary
T20260409_0005_TW2680,T20260409_0005,2026-04-09,TW2680,1,Backpack,Medium,Black,Stationary
T20260409_0013_TW2680,T20260409_0013,2026-04-09,TW2680,1,Backpack,Small,Brown,Stationary
T20260409_0001_TW2680,T20260409_0001,2026-04-09,TW2680,1,Box,Medium,Green,Carried
T20260409_0010_TW2680,T20260409_0010,2026-04-09,TW2680,1,Suitcase,Medium,Black,Stationary
T20260409_0019_TW2680,T20260409_0019,2026-04-09,TW2680,1,Backpack,Medium,Black,Carried
T20260409_0016_TW2680,T20260409_0016,2026-04-09,TW2680,1,Bag,Medium,Red,Carried
T20260409_0006_TW2680,T20260409_0006,2026-04-09,TW2680,1,Handbag,Medium,Blue,Carried
T20260409_0007_TW2680,T20260409_0007,2026-04-09,TW2680,1,Backpack,Small,Blue,Carried
T20260409_0008_TW2680,T20260409_0008,2026-04-09,TW2680,1,Backpack,Medium,Black,Stationary
T20260409_0011_TW2680,T20260409_0011,2026-04-09,TW2680,1,Suitcase,Medium,Blue,Carried
T20260409_0009_TW2680,T20260409_0009,2026-04-09,TW2680,1,Backpack,Small,Black,Carried
T20260409_0012_TW2680,T20260409_0012,2026-04-09,TW2680,1,Handbag,Large,Green,Stationary
T20260409_0018_TW2680,T20260409_0018,2026-04-09,TW2680,1,Backpack,Large,Gray,Stationary
T20260409_0003_TW2680,T20260409_0003,2026-04-09,TW2680,1,Backpack,Large,Brown,Carried
T20260409_0004_TW2680,T20260409_0004,2026-04-09,TW2680,1,Box,Medium,Green,Stationary
T20260409_0017_TW2680,T20260409_0017,2026-04-09,TW2680,1,Bag,Small,Black,Carried
T20260409_0002_TW2680,T20260409_0002,2026-04-09,TW2680,1,Box,Medium,White,Stationary
T20260409_0017_TW2681,T20260409_0017,2026-04-09,TW2681,1,Bag,Small,Black,Carried
T20260409_0014_TW2681,T20260409_0014,2026-04-09,TW2681,1,Handbag,Large,Red,Stationary
T20260409_0016_TW2681,T20260409_0016,2026-04-09,TW2681,1,Bag,Medium,Red,Stationary
T20260409_0006_TW2681,T20260409_0006,2026-04-09,TW2681,1,Handbag,Medium,Blue,Carried
T20260409_0019_TW2681,T20260409_0019,2026-04-09,TW2681,1,Backpack,Medium,Black,Carried
T20260409_0001_TW2681,T20260409_0001,2026-04-09,TW2681,1,Box,Medium,Green,Carried
T20260409_0005_TW2681,T20260409_0005,2026-04-09,TW2681,1,Backpack,Medium,Black,Carried
T20260409_0007_TW2681,T20260409_0007,2026-04-09,TW2681,1,Backpack,Small,Blue,Carried
T20260409_0011_TW2681,T20260409_0011,2026-04-09,TW2681,1,Suitcase,Medium,Blue,Carried
T20260409_0002_TW2681,T20260409_0002,2026-04-09,TW2681,1,Box,Medium,White,Carried
T20260409_0008_TW2681,T20260409_0008,2026-04-09,TW2681,1,Backpack,Medium,Black,Stationary
T20260409_0004_TW2681,T20260409_0004,2026-04-09,TW2681,1,Box,Medium,Green,Stationary
T20260409_0009_TW2681,T20260409_0009,2026-04-09,TW2681,1,Backpack,Small,Black,Carried
T20260409_0003_TW2681,T20260409_0003,2026-04-09,TW2681,1,Backpack,Large,Brown,Stationary
T20260409_0018_TW2681,T20260409_0018,2026-04-09,TW2681,1,Backpack,Large,Gray,Carried
T20260409_0013_TW2681,T20260409_0013,2026-04-09,TW2681,1,Backpack,Small,Brown,Carried
T20260409_0015_TW2681,T20260409_0015,2026-04-09,TW2681,1,Handbag,Small,Black,Carried
T20260409_0010_TW2681,T20260409_0010,2026-04-09,TW2681,1,Suitcase,Medium,Black,Stationary
T20260409_0020_TW2681,T20260409_0020,2026-04-09,TW2681,1,Bag,Small,White,Stationary
T20260409_0012_TW2681,T20260409_0012,2026-04-09,TW2681,1,Handbag,Large,Green,Carried
T20260409_0012_TW2682,T20260409_0012,2026-04-09,TW2682,1,Handbag,Large,Green,Stationary
T20260409_0006_TW2682,T20260409_0006,2026-04-09,TW2682,1,Handbag,Medium,Blue,Carried
T20260409_0005_TW2682,T20260409_0005,2026-04-09,TW2682,1,Backpack,Medium,Black,Stationary
T20260409_0002_TW2682,T20260409_0002,2026-04-09,TW2682,1,Box,Medium,White,Carried
T20260409_0007_TW2682,T20260409_0007,2026-04-09,TW2682,1,Backpack,Small,Blue,Stationary
T20260409_0010_TW2682,T20260409_0010,2026-04-09,TW2682,1,Suitcase,Medium,Black,Carried
T20260409_0017_TW2682,T20260409_0017,2026-04-09,TW2682,1,Bag,Small,Black,Stationary
T20260409_0019_TW2682,T20260409_0019,2026-04-09,TW2682,1,Backpack,Medium,Black,Carried
T20260409_0009_TW2682,T20260409_0009,2026-04-09,TW2682,1,Backpack,Small,Black,Carried
T20260409_0013_TW2682,T20260409_0013,2026-04-09,TW2682,1,Backpack,Small,Brown,Carried
T20260409_0020_TW2682,T20260409_0020,2026-04-09,TW2682,1,Bag,Small,White,Stationary
T20260409_0016_TW2682,T20260409_0016,2026-04-09,TW2682,1,Bag,Medium,Red,Carried
T20260409_0014_TW2682,T20260409_0014,2026-04-09,TW2682,1,Handbag,Large,Red,Carried
T20260409_0011_TW2682,T20260409_0011,2026-04-09,TW2682,1,Suitcase,Medium,Blue,Stationary
T20260409_0003_TW2682,T20260409_0003,2026-04-09,TW2682,1,Backpack,Large,Brown,Stationary
T20260409_0008_TW2682,T20260409_0008,2026-04-09,TW2682,1,Backpack,Medium,Black,Carried
T20260409_0001_TW2682,T20260409_0001,2026-04-09,TW2682,1,Box,Medium,Green,Stationary
T20260409_0015_TW2682,T20260409_0015,2026-04-09,TW2682,1,Handbag,Small,Black,Carried
T20260409_0004_TW2682,T20260409_0004,2026-04-09,TW2682,2,Box,Medium,Green,Stationary
T20260409_0018_TW2682,T20260409_0018,2026-04-09,TW2682,2,Backpack,Large,Gray,Stationary
T20260409_0019_TW2683,T20260409_0019,2026-04-09,TW2683,1,Backpack,Medium,Black,Carried
T20260409_0003_TW2683,T20260409_0003,2026-04-09,TW2683,1,Backpack,Large,Brown,Stationary
T20260409_0010_TW2683,T20260409_0010,2026-04-09,TW2683,1,Suitcase,Medium,Black,Stationary
T20260409_0018_TW2683,T20260409_0018,2026-04-09,TW2683,1,Backpack,Large,Gray,Carried
T20260409_0002_TW2683,T20260409_0002,2026-04-09,TW2683,1,Box,Medium,White,Carried
T20260409_0012_TW2683,T20260409_0012,2026-04-09,TW2683,1,Handbag,Large,Green,Carried
T20260409_0001_TW2683,T20260409_0001,2026-04-09,TW2683,1,Box,Medium,Green,Carried
T20260409_0008_TW2683,T20260409_0008,2026-04-09,TW2683,1,Backpack,Medium,Black,Stationary
T20260409_0013_TW2683,T20260409_0013,2026-04-09,TW2683,1,Backpack,Small,Brown,Carried
T20260409_0020_TW2683,T20260409_0020,2026-04-09,TW2683,1,Bag,Small,White,Stationary
T20260409_0011_TW2683,T20260409_0011,2026-04-09,TW2683,1,Suitcase,Medium,Blue,Stationary
T20260409_0017_TW2683,T20260409_0017,2026-04-09,TW2683,1,Bag,Small,Black,Carried
T20260409_0005_TW2683,T20260409_0005,2026-04-09,TW2683,1,Backpack,Medium,Black,Stationary
T20260409_0014_TW2683,T20260409_0014,2026-04-09,TW2683,2,Handbag,Large,Red,Stationary
T20260409_0007_TW2683,T20260409_0007,2026-04-09,TW2683,2,Backpack,Small,Blue,Carried
T20260409_0006_TW2683,T20260409_0006,2026-04-09,TW2683,2,Handbag,Medium,Blue,Stationary
T20260409_0009_TW2683,T20260409_0009,2026-04-09,TW2683,2,Backpack,Small,Black,Stationary
T20260409_0015_TW2683,T20260409_0015,2026-04-09,TW2683,2,Handbag,Small,Black,Stationary
T20260409_0004_TW2683,T20260409_0004,2026-04-09,TW2683,2,Box,Medium,Green,Stationary
T20260409_0016_TW2683,T20260409_0016,2026-04-09,TW2683,2,Bag,Medium,Red,Carried
T20260409_0010_TW2684,T20260409_0010,2026-04-09,TW2684,1,Suitcase,Medium,Black,Stationary
T20260409_0017_TW2684,T20260409_0017,2026-04-09,TW2684,1,Bag,Small,Black,Stationary
T20260409_0008_TW2684,T20260409_0008,2026-04-09,TW2684,1,Backpack,Medium,Black,Carried
T20260409_0015_TW2684,T20260409_0015,2026-04-09,TW2684,1,Handbag,Small,Black,Stationary
T20260409_0005_TW2684,T20260409_0005,2026-04-09,TW2684,1,Backpack,Medium,Black,Stationary
T20260409_0007_TW2684,T20260409_0007,2026-04-09,TW2684,1,Backpack,Small,Blue,Carried
T20260409_0016_TW2684,T20260409_0016,2026-04-09,TW2684,1,Bag,Medium,Red,Carried
T20260409_0004_TW2684,T20260409_0004,2026-04-09,TW2684,1,Box,Medium,Green,Stationary
T20260409_0020_TW2684,T20260409_0020,2026-04-09,TW2684,1,Bag,Small,White,Stationary
T20260409_0018_TW2684,T20260409_0018,2026-04-09,TW2684,1,Backpack,Large,Gray,Carried
T20260409_0009_TW2684,T20260409_0009,2026-04-09,TW2684,1,Backpack,Small,Black,Carried
T20260409_0003_TW2684,T20260409_0003,2026-04-09,TW2684,1,Backpack,Large,Brown,Carried
T20260409_0012_TW2684,T20260409_0012,2026-04-09,TW2684,1,Handbag,Large,Green,Carried
T20260409_0006_TW2684,T20260409_0006,2026-04-09,TW2684,1,Handbag,Medium,Blue,Stationary
T20260409_0014_TW2684,T20260409_0014,2026-04-09,TW2684,1,Handbag,Large,Red,Carried
T20260409_0019_TW2684,T20260409_0019,2026-04-09,TW2684,1,Backpack,Medium,Black,Carried
T20260409_0001_TW2684,T20260409_0001,2026-04-09,TW2684,1,Box,Medium,Green,Carried
T20260409_0013_TW2684,T20260409_0013,2026-04-09,TW2684,1,Backpack,Small,Brown,Carried
T20260409_0002_TW2684,T20260409_0002,2026-04-09,TW2684,1,Box,Medium,White,Stationary
T20260409_0011_TW2684,T20260409_0011,2026-04-09,TW2684,1,Suitcase,Medium,Blue,Carried
T20260409_0020_TW2685,T20260409_0020,2026-04-09,TW2685,1,Bag,Small,White,Carried
T20260409_0015_TW2685,T20260409_0015,2026-04-09,TW2685,1,Handbag,Small,Black,Stationary
T20260409_0005_TW2685,T20260409_0005,2026-04-09,TW2685,1,Backpack,Medium,Black,Carried
T20260409_0010_TW2685,T20260409_0010,2026-04-09,TW2685,1,Suitcase,Medium,Black,Stationary
T20260409_0019_TW2685,T20260409_0019,2026-04-09,TW2685,1,Backpack,Medium,Black,Carried
T20260409_0012_TW2685,T20260409_0012,2026-04-09,TW2685,1,Handbag,Large,Green,Stationary
T20260409_0002_TW2685,T20260409_0002,2026-04-09,TW2685,1,Box,Medium,White,Carried
T20260409_0009_TW2685,T20260409_0009,2026-04-09,TW2685,1,Backpack,Small,Black,Stationary
T20260409_0008_TW2685,T20260409_0008,2026-04-09,TW2685,1,Backpack,Medium,Black,Stationary
T20260409_0011_TW2685,T20260409_0011,2026-04-09,TW2685,1,Suitcase,Medium,Blue,Carried
T20260409_0001_TW2685,T20260409_0001,2026-04-09,TW2685,1,Box,Medium,Green,Carried
T20260409_0018_TW2685,T20260409_0018,2026-04-09,TW2685,1,Backpack,Large,Gray,Stationary
T20260409_0013_TW2685,T20260409_0013,2026-04-09,TW2685,1,Backpack,Small,Brown,Stationary
T20260409_0014_TW2685,T20260409_0014,2026-04-09,TW2685,1,Handbag,Large,Red,Carried
T20260409_0016_TW2685,T20260409_0016,2026-04-09,TW2685,1,Bag,Medium,Red,Carried
T20260409_0003_TW2685,T20260409_0003,2026-04-09,TW2685,1,Backpack,Large,Brown,Stationary
T20260409_0004_TW2685,T20260409_0004,2026-04-09,TW2685,1,Box,Medium,Green,Carried
T20260409_0007_TW2685,T20260409_0007,2026-04-09,TW2685,1,Backpack,Small,Blue,Stationary
T20260409_0006_TW2685,T20260409_0006,2026-04-09,TW2685,1,Handbag,Medium,Blue,Carried
T20260409_0017_TW2685,T20260409_0017,2026-04-09,TW2685,1,Bag,Small,Black,Carried
T20260409_0013_TW2686,T20260409_0013,2026-04-09,TW2686,1,Backpack,Small,Brown,Stationary
T20260409_0014_TW2686,T20260409_0014,2026-04-09,TW2686,1,Handbag,Large,Red,Carried
T20260409_0011_TW2686,T20260409_0011,2026-04-09,TW2686,1,Suitcase,Medium,Blue,Carried
T20260409_0007_TW2686,T20260409_0007,2026-04-09,TW2686,1,Backpack,Small,Blue,Carried
T20260409_0016_TW2686,T20260409_0016,2026-04-09,TW2686,1,Bag,Medium,Red,Carried
T20260409_0008_TW2686,T20260409_0008,2026-04-09,TW2686,1,Backpack,Medium,Black,Stationary
T20260409_0018_TW2686,T20260409_0018,2026-04-09,TW2686,1,Backpack,Large,Gray,Carried
T20260409_0020_TW2686,T20260409_0020,2026-04-09,TW2686,1,Bag,Small,White,Stationary
T20260409_0003_TW2686,T20260409_0003,2026-04-09,TW2686,1,Backpack,Large,Brown,Carried
T20260409_0005_TW2686,T20260409_0005,2026-04-09,TW2686,1,Backpack,Medium,Black,Stationary
T20260409_0002_TW2686,T20260409_0002,2026-04-09,TW2686,1,Box,Medium,White,Stationary
T20260409_0004_TW2686,T20260409_0004,2026-04-09,TW2686,1,Box,Medium,Green,Carried
T20260409_0001_TW2686,T20260409_0001,2026-04-09,TW2686,1,Box,Medium,Green,Stationary
T20260409_0010_TW2686,T20260409_0010,2026-04-09,TW2686,1,Suitcase,Medium,Black,Carried
T20260409_0017_TW2686,T20260409_0017,2026-04-09,TW2686,1,Bag,Small,Black,Stationary
T20260409_0015_TW2686,T20260409_0015,2026-04-09,TW2686,1,Handbag,Small,Black,Stationary
T20260409_0019_TW2686,T20260409_0019,2026-04-09,TW2686,1,Backpack,Medium,Black,Stationary
T20260409_0009_TW2686,T20260409_0009,2026-04-09,TW2686,1,Backpack,Small,Black,Stationary
T20260409_0006_TW2686,T20260409_0006,2026-04-09,TW2686,1,Handbag,Medium,Blue,Stationary
T20260409_0012_TW2686,T20260409_0012,2026-04-09,TW2686,1,Handbag,Large,Green,Stationary
T20260409_0006_TW2687,T20260409_0006,2026-04-09,TW2687,1,Handbag,Medium,Blue,Carried
T20260409_0012_TW2687,T20260409_0012,2026-04-09,TW2687,1,Handbag,Large,Green,Stationary
T20260409_0014_TW2687,T20260409_0014,2026-04-09,TW2687,1,Handbag,Large,Red,Carried
T20260409_0019_TW2687,T20260409_0019,2026-04-09,TW2687,1,Backpack,Medium,Black,Stationary
T20260409_0013_TW2687,T20260409_0013,2026-04-09,TW2687,1,Backpack,Small,Brown,Stationary
T20260409_0018_TW2687,T20260409_0018,2026-04-09,TW2687,1,Backpack,Large,Gray,Stationary
T20260409_0015_TW2687,T20260409_0015,2026-04-09,TW2687,1,Handbag,Small,Black,Stationary
T20260409_0016_TW2687,T20260409_0016,2026-04-09,TW2687,1,Bag,Medium,Red,Stationary
T20260409_0007_TW2687,T20260409_0007,2026-04-09,TW2687,1,Backpack,Small,Blue,Carried
T20260409_0017_TW2687,T20260409_0017,2026-04-09,TW2687,1,Bag,Small,Black,Carried
T20260409_0001_TW2687,T20260409_0001,2026-04-09,TW2687,1,Box,Medium,Green,Stationary
T20260409_0020_TW2687,T20260409_0020,2026-04-09,TW2687,1,Bag,Small,White,Stationary
T20260409_0008_TW2687,T20260409_0008,2026-04-09,TW2687,1,Backpack,Medium,Black,Carried
T20260409_0003_TW2687,T20260409_0003,2026-04-09,TW2687,1,Backpack,Large,Brown,Stationary
T20260409_0009_TW2687,T20260409_0009,2026-04-09,TW2687,1,Backpack,Small,Black,Carried
T20260409_0010_TW2687,T20260409_0010,2026-04-09,TW2687,1,Suitcase,Medium,Black,Carried
T20260409_0011_TW2687,T20260409_0011,2026-04-09,TW2687,1,Suitcase,Medium,Blue,Stationary
T20260409_0005_TW2687,T20260409_0005,2026-04-09,TW2687,1,Backpack,Medium,Black,Carried
T20260409_0004_TW2687,T20260409_0004,2026-04-09,TW2687,2,Box,Medium,Green,Carried
T20260409_0002_TW2687,T20260409_0002,2026-04-09,TW2687,2,Box,Medium,White,Carried
T20260409_0008_TW2688,T20260409_0008,2026-04-09,TW2688,1,Backpack,Medium,Black,Stationary
T20260409_0009_TW2688,T20260409_0009,2026-04-09,TW2688,1,Backpack,Small,Black,Carried
T20260409_0020_TW2688,T20260409_0020,2026-04-09,TW2688,1,Bag,Small,White,Stationary
T20260409_0006_TW2688,T20260409_0006,2026-04-09,TW2688,1,Handbag,Medium,Blue,Stationary
T20260409_0010_TW2688,T20260409_0010,2026-04-09,TW2688,1,Suitcase,Medium,Black,Stationary
T20260409_0015_TW2688,T20260409_0015,2026-04-09,TW2688,1,Handbag,Small,Black,Carried
T20260409_0004_TW2688,T20260409_0004,2026-04-09,TW2688,1,Box,Medium,Green,Stationary
T20260409_0005_TW2688,T20260409_0005,2026-04-09,TW2688,1,Backpack,Medium,Black,Carried
T20260409_0002_TW2688,T20260409_0002,2026-04-09,TW2688,1,Box,Medium,White,Stationary
T20260409_0001_TW2688,T20260409_0001,2026-04-09,TW2688,1,Box,Medium,Green,Carried
T20260409_0003_TW2688,T20260409_0003,2026-04-09,TW2688,1,Backpack,Large,Brown,Carried
T20260409_0016_TW2688,T20260409_0016,2026-04-09,TW2688,1,Bag,Medium,Red,Carried
T20260409_0013_TW2688,T20260409_0013,2026-04-09,TW2688,1,Backpack,Small,Brown,Stationary
T20260409_0012_TW2688,T20260409_0012,2026-04-09,TW2688,1,Handbag,Large,Green,Stationary
T20260409_0014_TW2688,T20260409_0014,2026-04-09,TW2688,1,Handbag,Large,Red,Stationary
T20260409_0017_TW2688,T20260409_0017,2026-04-09,TW2688,1,Bag,Small,Black,Stationary
T20260409_0018_TW2688,T20260409_0018,2026-04-09,TW2688,1,Backpack,Large,Gray,Stationary
T20260409_0007_TW2688,T20260409_0007,2026-04-09,TW2688,1,Backpack,Small,Blue,Stationary
T20260409_0019_TW2688,T20260409_0019,2026-04-09,TW2688,1,Backpack,Medium,Black,Stationary
T20260409_0011_TW2688,T20260409_0011,2026-04-09,TW2688,1,Suitcase,Medium,Blue,Stationary
T20260409_0005_TW2689,T20260409_0005,2026-04-09,TW2689,1,Backpack,Medium,Black,Stationary
T20260409_0014_TW2689,T20260409_0014,2026-04-09,TW2689,1,Handbag,Large,Red,Stationary
T20260409_0002_TW2689,T20260409_0002,2026-04-09,TW2689,1,Box,Medium,White,Carried
T20260409_0007_TW2689,T20260409_0007,2026-04-09,TW2689,1,Backpack,Small,Blue,Carried
T20260409_0011_TW2689,T20260409_0011,2026-04-09,TW2689,1,Suitcase,Medium,Blue,Stationary
T20260409_0003_TW2689,T20260409_0003,2026-04-09,TW2689,1,Backpack,Large,Brown,Carried
T20260409_0018_TW2689,T20260409_0018,2026-04-09,TW2689,1,Backpack,Large,Gray,Stationary
T20260409_0006_TW2689,T20260409_0006,2026-04-09,TW2689,1,Handbag,Medium,Blue,Stationary
T20260409_0001_TW2689,T20260409_0001,2026-04-09,TW2689,1,Box,Medium,Green,Stationary
T20260409_0015_TW2689,T20260409_0015,2026-04-09,TW2689,1,Handbag,Small,Black,Stationary
T20260409_0008_TW2689,T20260409_0008,2026-04-09,TW2689,1,Backpack,Medium,Black,Carried
T20260409_0004_TW2689,T20260409_0004,2026-04-09,TW2689,1,Box,Medium,Green,Carried
T20260409_0019_TW2689,T20260409_0019,2026-04-09,TW2689,1,Backpack,Medium,Black,Carried
T20260409_0017_TW2689,T20260409_0017,2026-04-09,TW2689,1,Bag,Small,Black,Stationary
T20260409_0012_TW2689,T20260409_0012,2026-04-09,TW2689,1,Handbag,Large,Green,Carried
T20260409_0013_TW2689,T20260409_0013,2026-04-09,TW2689,1,Backpack,Small,Brown,Stationary
T20260409_0016_TW2689,T20260409_0016,2026-04-09,TW2689,1,Bag,Medium,Red,Carried
T20260409_0009_TW2689,T20260409_0009,2026-04-09,TW2689,1,Backpack,Small,Black,Stationary
T20260409_0020_TW2689,T20260409_0020,2026-04-09,TW2689,1,Bag,Small,White,Carried
T20260409_0010_TW2689,T20260409_0010,2026-04-09,TW2689,1,Suitcase,Medium,Black,Stationary
T20260409_0018_TW2690,T20260409_0018,2026-04-09,TW2690,1,Backpack,Large,Gray,Carried
T20260409_0007_TW2690,T20260409_0007,2026-04-09,TW2690,1,Backpack,Small,Blue,Carried
T20260409_0009_TW2690,T20260409_0009,2026-04-09,TW2690,1,Backpack,Small,Black,Carried
T20260409_0003_TW2690,T20260409_0003,2026-04-09,TW2690,1,Backpack,Large,Brown,Stationary
T20260409_0014_TW2690,T20260409_0014,2026-04-09,TW2690,1,Handbag,Large,Red,Carried
T20260409_0013_TW2690,T20260409_0013,2026-04-09,TW2690,1,Backpack,Small,Brown,Carried
T20260409_0019_TW2690,T20260409_0019,2026-04-09,TW2690,1,Backpack,Medium,Black,Carried
T20260409_0016_TW2690,T20260409_0016,2026-04-09,TW2690,1,Bag,Medium,Red,Carried
T20260409_0010_TW2690,T20260409_0010,2026-04-09,TW2690,1,Suitcase,Medium,Black,Stationary
T20260409_0012_TW2690,T20260409_0012,2026-04-09,TW2690,1,Handbag,Large,Green,Carried
T20260409_0004_TW2690,T20260409_0004,2026-04-09,TW2690,1,Box,Medium,Green,Carried
T20260409_0002_TW2690,T20260409_0002,2026-04-09,TW2690,1,Box,Medium,White,Carried
T20260409_0006_TW2690,T20260409_0006,2026-04-09,TW2690,1,Handbag,Medium,Blue,Carried
T20260409_0001_TW2690,T20260409_0001,2026-04-09,TW2690,1,Box,Medium,Green,Carried
T20260409_0005_TW2690,T20260409_0005,2026-04-09,TW2690,1,Backpack,Medium,Black,Carried
T20260409_0020_TW2690,T20260409_0020,2026-04-09,TW2690,1,Bag,Small,White,Stationary
T20260409_0017_TW2690,T20260409_0017,2026-04-09,TW2690,1,Bag,Small,Black,Carried
T20260409_0011_TW2690,T20260409_0011,2026-04-09,TW2690,1,Suitcase,Medium,Blue,Carried
T20260409_0015_TW2690,T20260409_0015,2026-04-09,TW2690,1,Handbag,Small,Black,Carried
T20260409_0008_TW2690,T20260409_0008,2026-04-09,TW2690,1,Backpack,Medium,Black,Stationary
T20260409_0013_TW2691,T20260409_0013,2026-04-09,TW2691,1,Backpack,Small,Brown,Carried
T20260409_0015_TW2691,T20260409_0015,2026-04-09,TW2691,1,Handbag,Small,Black,Carried
T20260409_0008_TW2691,T20260409_0008,2026-04-09,TW2691,1,Backpack,Medium,Black,Stationary
T20260409_0003_TW2691,T20260409_0003,2026-04-09,TW2691,1,Backpack,Large,Brown,Carried
T20260409_0010_TW2691,T20260409_0010,2026-04-09,TW2691,1,Suitcase,Medium,Black,Carried
T20260409_0014_TW2691,T20260409_0014,2026-04-09,TW2691,1,Handbag,Large,Red,Carried
T20260409_0009_TW2691,T20260409_0009,2026-04-09,TW2691,1,Backpack,Small,Black,Carried
T20260409_0006_TW2691,T20260409_0006,2026-04-09,TW2691,1,Handbag,Medium,Blue,Stationary
T20260409_0019_TW2691,T20260409_0019,2026-04-09,TW2691,1,Backpack,Medium,Black,Carried
