entity_tw_id,ts_start,ts_end,video_id,camera_id,location_id
P20260409_0031_TW2746,2026-04-09 07:37:45,2026-04-09 07:37:47,V_C002_20260409_073500,C002,L001
P20260409_0031_TW2747,2026-04-09 07:37:51,2026-04-09 07:37:57,V_C002_20260409_073500,C002,L001
P20260409_0031_TW2748,2026-04-09 07:38:04,2026-04-09 07:38:09,V_C003_20260409_073500,C003,L002
P20260409_0031_TW2749,2026-04-09 07:38:13,2026-04-09 07:38:15,V_C002_20260409_073500,C002,L001
P20260409_0031_TW2750,2026-04-09 07:38:23,2026-04-09 07:38:29,V_C001_20260409_073500,C001,L001
P20260409_0031_TW2751,2026-04-09 07:38:30,2026-04-09 07:38:34,V_C002_20260409_073500,C002,L001
P20260409_0031_TW2752,2026-04-09 07:38:46,2026-04-09 07:38:48,V_C003_20260409_073500,C003,L002
P20260409_0031_TW2753,2026-04-09 07:38:51,2026-04-09 07:38:59,V_C004_20260409_073500,C004,L002
P20260409_0031_TW2754,2026-04-09 07:39:00,2026-04-09 07:39:01,V_C002_20260409_073500,C002,L001
P20260409_0031_TW2755,2026-04-09 07:39:11,2026-04-09 07:39:19,V_C001_20260409_073500,C001,L001
P20260409_0031_TW2756,2026-04-09 07:39:20,2026-04-09 07:39:28,V_C001_20260409_073500,C001,L001
P20260409_0031_TW2757,2026-04-09 07:39:36,2026-04-09 07:39:39,V_C003_20260409_073500,C003,L002
P20260409_0031_TW2758,2026-04-09 07:39:41,2026-04-09 07:39:43,V_C002_20260409_073500,C002,L001
P20260409_0031_TW2759,2026-04-09 07:39:52,2026-04-09 07:39:58,V_C002_20260409_073500,C002,L001
P20260409_0031_TW2760,2026-04-09 07:40:05,2026-04-09 07:40:08,V_C001_20260409_074000,C001,L001
P20260409_0031_TW2761,2026-04-09 07:40:11,2026-04-09 07:40:17,V_C003_20260409_074000,C003,L002
P20260409_0031_TW2762,2026-04-09 07:40:24,2026-04-09 07:40:27,V_C001_20260409_074000,C001,L001
P20260409_0031_TW2763,2026-04-09 07:40:37,2026-04-09 07:40:40,V_C001_20260409_074000,C001,L001
P20260409_0031_TW2764,2026-04-09 07:40:44,2026-04-09 07:40:50,V_C003_20260409_074000,C003,L002
P20260409_0031_TW2765,2026-04-09 07:40:53,2026-04-09 07:40:59,V_C002_20260409_074000,C002,L001
P20260409_0031_TW2766,2026-04-09 07:41:01,2026-04-09 07:41:03,V_C002_20260409_074000,C002,L001
P20260409_0031_TW2767,2026-04-09 07:41:13,2026-04-09 07:41:18,V_C002_20260409_074000,C002,L001
P20260409_0031_TW2768,2026-04-09 07:41:21,2026-04-09 07:41:29,V_C001_20260409_074000,C001,L001
P20260409_0031_TW2769,2026-04-09 07:41:34,2026-04-09 07:41:38,V_C002_20260409_074000,C002,L001
P20260409_0031_TW2770,2026-04-09 07:41:46,2026-04-09 07:41:50,V_C002_20260409_074000,C002,L001
P20260409_0031_TW2771,2026-04-09 07:41:51,2026-04-09 07:41:56,V_C002_20260409_074000,C002,L001
P20260409_0031_TW2772,2026-04-09 07:42:04,2026-04-09 07:42:10,V_C001_20260409_074000,C001,L001
P20260409_0031_TW2773,2026-04-09 07:42:15,2026-04-09 07:42:16,V_C001_20260409_074000,C001,L001
P20260409_0031_TW2774,2026-04-09 07:42:25,2026-04-09 07:42:26,V_C001_20260409_074000,C001,L001
P20260409_0031_TW2775,2026-04-09 07:42:31,2026-04-09 07:42:36,V_C001_20260409_074000,C001,L001
P20260409_0031_TW2776,2026-04-09 07:42:48,2026-04-09 07:42:49,V_C003_20260409_074000,C003,L002
P20260409_0031_TW2777,2026-04-09 07:42:58,2026-04-09 07:43:00,V_C003_20260409_074000,C003,L002
P20260409_0031_TW2778,2026-04-09 07:43:04,2026-04-09 07:43:05,V_C001_20260409_074000,C001,L001
P20260409_0031_TW2779,2026-04-09 07:43:16,2026-04-09 07:43:20,V_C001_20260409_074000,C001,L001
P20260409_0031_TW2780,2026-04-09 07:43:20,2026-04-09 07:43:27,V_C001_20260409_074000,C001,L001
P20260409_0031_TW2781,2026-04-09 07:43:32,2026-04-09 07:43:38,V_C002_20260409_074000,C002,L001
P20260409_0031_TW2782,2026-04-09 07:43:43,2026-04-09 07:43:47,V_C001_20260409_074000,C001,L001
P20260409_0031_TW2783,2026-04-09 07:43:55,2026-04-09 07:44:00,V_C001_20260409_074000,C001,L001
P20260409_0031_TW2784,2026-04-09 07:44:02,2026-04-09 07:44:07,V_C001_20260409_074000,C001,L001
P20260409_0031_TW2785,2026-04-09 07:44:13,2026-04-09 07:44:19,V_C001_20260409_074000,C001,L001
P20260409_0031_TW2786,2026-04-09 07:44:23,2026-04-09 07:44:26,V_C003_20260409_074000,C003,L002
P20260409_0031_TW2787,2026-04-09 07:44:31,2026-04-09 07:44:32,V_C002_20260409_074000,C002,L001
P20260409_0031_TW2788,2026-04-09 07:44:40,2026-04-09 07:44:42,V_C002_20260409_074000,C002,L001
P20260409_0031_TW2789,2026-04-09 07:44:53,2026-04-09 07:44:55,V_C001_20260409_074000,C001,L001
P20260409_0031_TW2790,2026-04-09 07:45:00,2026-04-09 07:45:01,V_C002_20260409_074500,C002,L001
P20260409_0031_TW2791,2026-04-09 07:45:11,2026-04-09 07:45:18,V_C001_20260409_074500,C001,L001
P20260409_0031_TW2792,2026-04-09 07:45:20,2026-04-09 07:45:28,V_C002_20260409_074500,C002,L001
P20260409_0031_TW2793,2026-04-09 07:45:32,2026-04-09 07:45:38,V_C002_20260409_074500,C002,L001
P20260409_0031_TW2794,2026-04-09 07:45:42,2026-04-09 07:45:50,V_C002_20260409_074500,C002,L001
P20260409_0031_TW2795,2026-04-09 07:45:51,2026-04-09 07:45:59,V_C001_20260409_074500,C001,L001
P20260409_0031_TW2796,2026-04-09 07:46:01,2026-04-09 07:46:09,V_C001_20260409_074500,C001,L001
P20260409_0031_TW2797,2026-04-09 07:46:12,2026-04-09 07:46:17,V_C003_20260409_074500,C003,L002
P20260409_0031_TW2798,2026-04-09 07:46:26,2026-04-09 07:46:29,V_C001_20260409_074500,C001,L001
P20260409_0031_TW2799,2026-04-09 07:46:32,2026-04-09 07:46:35,V_C001_20260409_074500,C001,L001
P20260409_0031_TW2800,2026-04-09 07:46:41,2026-04-09 07:46:45,V_C002_20260409_074500,C002,L001
P20260409_0031_TW2801,2026-04-09 07:46:51,2026-04-09 07:46:59,V_C001_20260409_074500,C001,L001
P20260409_0031_TW2802,2026-04-09 07:47:00,2026-04-09 07:47:01,V_C003_20260409_074500,C003,L002
P20260409_0031_TW2803,2026-04-09 07:47:10,2026-04-09 07:47:15,V_C002_20260409_074500,C002,L001
P20260409_0031_TW2804,2026-04-09 07:47:21,2026-04-09 07:47:25,V_C001_20260409_074500,C001,L001
P20260409_0031_TW2805,2026-04-09 07:47:30,2026-04-09 07:47:38,V_C005_20260409_074500,C005,L003
P20260409_0031_TW2806,2026-04-09 07:47:40,2026-04-09 07:47:48,V_C001_20260409_074500,C001,L001
P20260409_0031_TW2807,2026-04-09 07:47:57,2026-04-09 07:47:58,V_C002_20260409_074500,C002,L001
P20260409_0031_TW2808,2026-04-09 07:48:05,2026-04-09 07:48:09,V_C002_20260409_074500,C002,L001
P20260409_0031_TW2809,2026-04-09 07:48:14,2026-04-09 07:48:20,V_C002_20260409_074500,C002,L001
P20260409_0031_TW2810,2026-04-09 07:48:22,2026-04-09 07:48:29,V_C003_20260409_074500,C003,L002
P20260409_0031_TW2811,2026-04-09 07:48:35,2026-04-09 07:48:36,V_C002_20260409_074500,C002,L001
P20260409_0031_TW2812,2026-04-09 07:48:48,2026-04-09 07:48:49,V_C002_20260409_074500,C002,L001
P20260409_0031_TW2813,2026-04-09 07:48:51,2026-04-09 07:48:52,V_C002_20260409_074500,C002,L001
P20260409_0031_TW2814,2026-04-09 07:49:01,2026-04-09 07:49:02,V_C002_20260409_074500,C002,L001
P20260409_0031_TW2815,2026-04-09 07:49:12,2026-04-09 07:49:20,V_C002_20260409_074500,C002,L001
P20260409_0031_TW2816,2026-04-09 07:49:23,2026-04-09 07:49:30,V_C002_20260409_074500,C002,L001
P20260409_0031_TW2817,2026-04-09 07:49:34,2026-04-09 07:49:36,V_C002_20260409_074500,C002,L001
P20260409_0031_TW2818,2026-04-09 07:49:40,2026-04-09 07:49:48,V_C002_20260409_074500,C002,L001
P20260409_0031_TW2819,2026-04-09 07:49:52,2026-04-09 07:49:56,V_C001_20260409_074500,C001,L001
P20260409_0031_TW2820,2026-04-09 07:50:04,2026-04-09 07:50:09,V_C002_20260409_075000,C002,L001
P20260409_0031_TW2821,2026-04-09 07:50:12,2026-04-09 07:50:18,V_C002_20260409_075000,C002,L001
P20260409_0031_TW2822,2026-04-09 07:50:25,2026-04-09 07:50:26,V_C004_20260409_075000,C004,L002
P20260409_0031_TW2823,2026-04-09 07:50:33,2026-04-09 07:50:36,V_C003_20260409_075000,C003,L002
P20260409_0031_TW2824,2026-04-09 07:50:44,2026-04-09 07:50:49,V_C003_20260409_075000,C003,L002
P20260409_0031_TW2825,2026-04-09 07:50:53,2026-04-09 07:50:54,V_C002_20260409_075000,C002,L001
P20260409_0031_TW2826,2026-04-09 07:51:07,2026-04-09 07:51:10,V_C002_20260409_075000,C002,L001
P20260409_0031_TW2827,2026-04-09 07:51:14,2026-04-09 07:51:19,V_C002_20260409_075000,C002,L001
P20260409_0031_TW2828,2026-04-09 07:51:26,2026-04-09 07:51:27,V_C001_20260409_075000,C001,L001
P20260409_0031_TW2829,2026-04-09 07:51:34,2026-04-09 07:51:39,V_C001_20260409_075000,C001,L001
P20260409_0031_TW2830,2026-04-09 07:51:44,2026-04-09 07:51:50,V_C001_20260409_075000,C001,L001
P20260409_0031_TW2831,2026-04-09 07:51:53,2026-04-09 07:52:00,V_C001_20260409_075000,C001,L001
P20260409_0031_TW2832,2026-04-09 07:52:01,2026-04-09 07:52:07,V_C001_20260409_075000,C001,L001
P20260409_0031_TW2833,2026-04-09 07:52:14,2026-04-09 07:52:20,V_C001_20260409_075000,C001,L001
P20260409_0031_TW2834,2026-04-09 07:52:21,2026-04-09 07:52:22,V_C001_20260409_075000,C001,L001
P20260409_0031_TW2835,2026-04-09 07:52:36,2026-04-09 07:52:38,V_C001_20260409_075000,C001,L001
P20260409_0031_TW2836,2026-04-09 07:52:40,2026-04-09 07:52:47,V_C002_20260409_075000,C002,L001
P20260409_0031_TW2837,2026-04-09 07:52:56,2026-04-09 07:52:59,V_C003_20260409_075000,C003,L002
P20260409_0031_TW2838,2026-04-09 07:53:02,2026-04-09 07:53:03,V_C002_20260409_075000,C002,L001
P20260409_0031_TW2839,2026-04-09 07:53:13,2026-04-09 07:53:14,V_C002_20260409_075000,C002,L001
P20260409_0031_TW2840,2026-04-09 07:53:20,2026-04-09 07:53:23,V_C001_20260409_075000,C001,L001
P20260409_0031_TW2841,2026-04-09 07:53:30,2026-04-09 07:53:36,V_C002_20260409_075000,C002,L001
P20260409_0031_TW2842,2026-04-09 07:53:43,2026-04-09 07:53:50,V_C002_20260409_075000,C002,L001
P20260409_0031_TW2843,2026-04-09 07:53:55,2026-04-09 07:53:57,V_C002_20260409_075000,C002,L001
P20260409_0031_TW2844,2026-04-09 07:54:07,2026-04-09 07:54:08,V_C001_20260409_075000,C001,L001
P20260409_0031_TW2845,2026-04-09 07:54:16,2026-04-09 07:54:20,V_C002_20260409_075000,C002,L001
P20260409_0031_TW2846,2026-04-09 07:54:20,2026-04-09 07:54:21,V_C003_20260409_075000,C003,L002
P20260409_0031_TW2847,2026-04-09 07:54:31,2026-04-09 07:54:38,V_C001_20260409_075000,C001,L001
P20260409_0031_TW2848,2026-04-09 07:54:44,2026-04-09 07:54:50,V_C001_20260409_075000,C001,L001
P20260409_0031_TW2849,2026-04-09 07:54:51,2026-04-09 07:54:55,V_C001_20260409_075000,C001,L001
P20260409_0031_TW2850,2026-04-09 07:55:04,2026-04-09 07:55:08,V_C001_20260409_075500,C001,L001
P20260409_0031_TW2851,2026-04-09 07:55:11,2026-04-09 07:55:19,V_C003_20260409_075500,C003,L002
P20260409_0031_TW2852,2026-04-09 07:55:25,2026-04-09 07:55:30,V_C002_20260409_075500,C002,L001
P20260409_0031_TW2853,2026-04-09 07:55:30,2026-04-09 07:55:34,V_C002_20260409_075500,C002,L001
P20260409_0031_TW2854,2026-04-09 07:55:40,2026-04-09 07:55:45,V_C003_20260409_075500,C003,L002
P20260409_0031_TW2855,2026-04-09 07:55:53,2026-04-09 07:56:00,V_C001_20260409_075500,C001,L001
P20260409_0031_TW2856,2026-04-09 07:56:00,2026-04-09 07:56:07,V_C001_20260409_075500,C001,L001
P20260409_0031_TW2857,2026-04-09 07:56:17,2026-04-09 07:56:19,V_C001_20260409_075500,C001,L001
P20260409_0031_TW2858,2026-04-09 07:56:27,2026-04-09 07:56:29,V_C003_20260409_075500,C003,L002
P20260409_0031_TW2859,2026-04-09 07:56:32,2026-04-09 07:56:38,V_C003_20260409_075500,C003,L002
P20260409_0031_TW2860,2026-04-09 07:56:48,2026-04-09 07:56:49,V_C003_20260409_075500,C003,L002
P20260409_0031_TW2861,2026-04-09 07:56:53,2026-04-09 07:56:58,V_C001_20260409_075500,C001,L001
P20260409_0031_TW2862,2026-04-09 07:57:04,2026-04-09 07:57:10,V_C002_20260409_075500,C002,L001
P20260409_0031_TW2863,2026-04-09 07:57:14,2026-04-09 07:57:18,V_C002_20260409_075500,C002,L001
P20260409_0031_TW2864,2026-04-09 07:57:23,2026-04-09 07:57:29,V_C001_20260409_075500,C001,L001
P20260409_0031_TW2865,2026-04-09 07:57:34,2026-04-09 07:57:36,V_C003_20260409_075500,C003,L002
P20260409_0031_TW2866,2026-04-09 07:57:43,2026-04-09 07:57:47,V_C002_20260409_075500,C002,L001
P20260409_0031_TW2867,2026-04-09 07:57:52,2026-04-09 07:57:55,V_C002_20260409_075500,C002,L001
P20260409_0031_TW2868,2026-04-09 07:58:01,2026-04-09 07:58:07,V_C002_20260409_075500,C002,L001
P20260409_0031_TW2869,2026-04-09 07:58:15,2026-04-09 07:58:19,V_C002_20260409_075500,C002,L001
P20260409_0031_TW2870,2026-04-09 07:58:23,2026-04-09 07:58:28,V_C001_20260409_075500,C001,L001
P20260409_0031_TW2871,2026-04-09 07:58:36,2026-04-09 07:58:37,V_C002_20260409_075500,C002,L001
P20260409_0031_TW2872,2026-04-09 07:58:45,2026-04-09 07:58:48,V_C002_20260409_075500,C002,L001
P20260409_0031_TW2873,2026-04-09 07:58:53,2026-04-09 07:58:59,V_C002_20260409_075500,C002,L001
P20260409_0031_TW2874,2026-04-09 07:59:00,2026-04-09 07:59:03,V_C001_20260409_075500,C001,L001
P20260409_0031_TW2875,2026-04-09 07:59:11,2026-04-09 07:59:18,V_C003_20260409_075500,C003,L002
P20260409_0031_TW2876,2026-04-09 07:59:25,2026-04-09 07:59:28,V_C003_20260409_075500,C003,L002
P20260409_0031_TW2877,2026-04-09 07:59:34,2026-04-09 07:59:35,V_C003_20260409_075500,C003,L002
P20260409_0031_TW2878,2026-04-09 07:59:41,2026-04-09 07:59:47,V_C001_20260409_075500,C001,L001
P20260409_0031_TW2879,2026-04-09 07:59:54,2026-04-09 07:59:57,V_C002_20260409_075500,C002,L001
P20260409_0032_TW2520,2026-04-09 07:00:00,2026-04-09 07:00:03,V_C003_20260409_070000,C003,L002
P20260409_0032_TW2521,2026-04-09 07:00:13,2026-04-09 07:00:15,V_C001_20260409_070000,C001,L001
P20260409_0032_TW2522,2026-04-09 07:00:26,2026-04-09 07:00:27,V_C002_20260409_070000,C002,L001
P20260409_0032_TW2523,2026-04-09 07:00:33,2026-04-09 07:00:39,V_C001_20260409_070000,C001,L001
P20260409_0032_TW2524,2026-04-09 07:00:45,2026-04-09 07:00:49,V_C001_20260409_070000,C001,L001
P20260409_0032_TW2525,2026-04-09 07:00:50,2026-04-09 07:00:56,V_C001_20260409_070000,C001,L001
P20260409_0032_TW2526,2026-04-09 07:01:09,2026-04-09 07:01:10,V_C002_20260409_070000,C002,L001
P20260409_0032_TW2527,2026-04-09 07:01:10,2026-04-09 07:01:17,V_C002_20260409_070000,C002,L001
P20260409_0032_TW2528,2026-04-09 07:01:23,2026-04-09 07:01:28,V_C001_20260409_070000,C001,L001
P20260409_0032_TW2529,2026-04-09 07:01:30,2026-04-09 07:01:36,V_C003_20260409_070000,C003,L002
P20260409_0032_TW2530,2026-04-09 07:01:46,2026-04-09 07:01:49,V_C004_20260409_070000,C004,L002
P20260409_0032_TW2531,2026-04-09 07:01:50,2026-04-09 07:01:57,V_C003_20260409_070000,C003,L002
P20260409_0032_TW2532,2026-04-09 07:02:02,2026-04-09 07:02:04,V_C002_20260409_070000,C002,L001
P20260409_0032_TW2533,2026-04-09 07:02:15,2026-04-09 07:02:19,V_C001_20260409_070000,C001,L001
P20260409_0032_TW2534,2026-04-09 07:02:20,2026-04-09 07:02:28,V_C001_20260409_070000,C001,L001
P20260409_0032_TW2535,2026-04-09 07:02:30,2026-04-09 07:02:34,V_C001_20260409_070000,C001,L001
P20260409_0032_TW2536,2026-04-09 07:02:40,2026-04-09 07:02:44,V_C002_20260409_070000,C002,L001
P20260409_0032_TW2537,2026-04-09 07:02:53,2026-04-09 07:02:57,V_C001_20260409_070000,C001,L001
P20260409_0032_TW2538,2026-04-09 07:03:04,2026-04-09 07:03:10,V_C001_20260409_070000,C001,L001
P20260409_0032_TW2539,2026-04-09 07:03:14,2026-04-09 07:03:18,V_C003_20260409_070000,C003,L002
P20260409_0032_TW2540,2026-04-09 07:03:20,2026-04-09 07:03:28,V_C001_20260409_070000,C001,L001
P20260409_0032_TW2541,2026-04-09 07:03:37,2026-04-09 07:03:38,V_C003_20260409_070000,C003,L002
P20260409_0032_TW2542,2026-04-09 07:03:49,2026-04-09 07:03:50,V_C002_20260409_070000,C002,L001
P20260409_0032_TW2543,2026-04-09 07:03:53,2026-04-09 07:03:54,V_C001_20260409_070000,C001,L001
P20260409_0032_TW2544,2026-04-09 07:04:00,2026-04-09 07:04:04,V_C001_20260409_070000,C001,L001
P20260409_0032_TW2545,2026-04-09 07:04:12,2026-04-09 07:04:19,V_C003_20260409_070000,C003,L002
P20260409_0032_TW2546,2026-04-09 07:04:22,2026-04-09 07:04:29,V_C003_20260409_070000,C003,L002
P20260409_0032_TW2547,2026-04-09 07:04:32,2026-04-09 07:04:35,V_C002_20260409_070000,C002,L001
P20260409_0032_TW2548,2026-04-09 07:04:45,2026-04-09 07:04:49,V_C002_20260409_070000,C002,L001
P20260409_0032_TW2549,2026-04-09 07:04:50,2026-04-09 07:04:55,V_C003_20260409_070000,C003,L002
P20260409_0032_TW2550,2026-04-09 07:05:05,2026-04-09 07:05:10,V_C002_20260409_070500,C002,L001
P20260409_0032_TW2551,2026-04-09 07:05:12,2026-04-09 07:05:18,V_C001_20260409_070500,C001,L001
P20260409_0032_TW2552,2026-04-09 07:05:22,2026-04-09 07:05:24,V_C003_20260409_070500,C003,L002
P20260409_0032_TW2553,2026-04-09 07:05:32,2026-04-09 07:05:35,V_C001_20260409_070500,C001,L001
P20260409_0032_TW2554,2026-04-09 07:05:44,2026-04-09 07:05:49,V_C001_20260409_070500,C001,L001
P20260409_0032_TW2555,2026-04-09 07:05:50,2026-04-09 07:05:53,V_C003_20260409_070500,C003,L002
P20260409_0032_TW2556,2026-04-09 07:06:02,2026-04-09 07:06:10,V_C002_20260409_070500,C002,L001
P20260409_0032_TW2557,2026-04-09 07:06:12,2026-04-09 07:06:19,V_C002_20260409_070500,C002,L001
P20260409_0032_TW2558,2026-04-09 07:06:26,2026-04-09 07:06:29,V_C002_20260409_070500,C002,L001
P20260409_0032_TW2559,2026-04-09 07:06:32,2026-04-09 07:06:35,V_C002_20260409_070500,C002,L001
P20260409_0032_TW2560,2026-04-09 07:06:41,2026-04-09 07:06:49,V_C003_20260409_070500,C003,L002
P20260409_0032_TW2561,2026-04-09 07:06:55,2026-04-09 07:06:59,V_C003_20260409_070500,C003,L002
P20260409_0032_TW2562,2026-04-09 07:07:00,2026-04-09 07:07:03,V_C002_20260409_070500,C002,L001
P20260409_0032_TW2563,2026-04-09 07:07:12,2026-04-09 07:07:16,V_C002_20260409_070500,C002,L001
P20260409_0032_TW2564,2026-04-09 07:07:20,2026-04-09 07:07:21,V_C002_20260409_070500,C002,L001
P20260409_0032_TW2565,2026-04-09 07:07:30,2026-04-09 07:07:37,V_C002_20260409_070500,C002,L001
P20260409_0032_TW2566,2026-04-09 07:07:40,2026-04-09 07:07:45,V_C003_20260409_070500,C003,L002
P20260409_0032_TW2567,2026-04-09 07:07:57,2026-04-09 07:08:00,V_C003_20260409_070500,C003,L002
P20260409_0032_TW2568,2026-04-09 07:08:01,2026-04-09 07:08:09,V_C003_20260409_070500,C003,L002
P20260409_0032_TW2569,2026-04-09 07:08:16,2026-04-09 07:08:17,V_C003_20260409_070500,C003,L002
P20260409_0032_TW2570,2026-04-09 07:08:25,2026-04-09 07:08:29,V_C003_20260409_070500,C003,L002
P20260409_0032_TW2571,2026-04-09 07:08:33,2026-04-09 07:08:39,V_C003_20260409_070500,C003,L002
P20260409_0032_TW2572,2026-04-09 07:08:43,2026-04-09 07:08:49,V_C003_20260409_070500,C003,L002
P20260409_0032_TW2573,2026-04-09 07:08:54,2026-04-09 07:08:59,V_C003_20260409_070500,C003,L002
P20260409_0032_TW2574,2026-04-09 07:09:02,2026-04-09 07:09:08,V_C001_20260409_070500,C001,L001
P20260409_0032_TW2575,2026-04-09 07:09:12,2026-04-09 07:09:18,V_C001_20260409_070500,C001,L001
P20260409_0032_TW2576,2026-04-09 07:09:25,2026-04-09 07:09:27,V_C002_20260409_070500,C002,L001
P20260409_0032_TW2577,2026-04-09 07:09:35,2026-04-09 07:09:39,V_C002_20260409_070500,C002,L001
P20260409_0032_TW2578,2026-04-09 07:09:40,2026-04-09 07:09:44,V_C002_20260409_070500,C002,L001
P20260409_0032_TW2579,2026-04-09 07:09:54,2026-04-09 07:09:55,V_C002_20260409_070500,C002,L001
P20260409_0032_TW2580,2026-04-09 07:10:00,2026-04-09 07:10:08,V_C002_20260409_071000,C002,L001
P20260409_0032_TW2581,2026-04-09 07:10:12,2026-04-09 07:10:17,V_C002_20260409_071000,C002,L001
P20260409_0032_TW2582,2026-04-09 07:10:20,2026-04-09 07:10:22,V_C002_20260409_071000,C002,L001
P20260409_0032_TW2583,2026-04-09 07:10:38,2026-04-09 07:10:39,V_C002_20260409_071000,C002,L001
P20260409_0032_TW2584,2026-04-09 07:10:46,2026-04-09 07:10:48,V_C003_20260409_071000,C003,L002
P20260409_0032_TW2585,2026-04-09 07:10:53,2026-04-09 07:11:00,V_C004_20260409_071000,C004,L002
P20260409_0032_TW2586,2026-04-09 07:11:07,2026-04-09 07:11:10,V_C003_20260409_071000,C003,L002
P20260409_0032_TW2587,2026-04-09 07:11:11,2026-04-09 07:11:19,V_C002_20260409_071000,C002,L001
P20260409_0032_TW2588,2026-04-09 07:11:26,2026-04-09 07:11:27,V_C001_20260409_071000,C001,L001
P20260409_0032_TW2589,2026-04-09 07:11:32,2026-04-09 07:11:39,V_C001_20260409_071000,C001,L001
P20260409_0032_TW2590,2026-04-09 07:11:42,2026-04-09 07:11:43,V_C003_20260409_071000,C003,L002
P20260409_0032_TW2591,2026-04-09 07:11:50,2026-04-09 07:11:54,V_C003_20260409_071000,C003,L002
P20260409_0032_TW2592,2026-04-09 07:12:06,2026-04-09 07:12:10,V_C002_20260409_071000,C002,L001
P20260409_0032_TW2593,2026-04-09 07:12:17,2026-04-09 07:12:20,V_C003_20260409_071000,C003,L002
P20260409_0032_TW2594,2026-04-09 07:12:23,2026-04-09 07:12:27,V_C002_20260409_071000,C002,L001
P20260409_0032_TW2595,2026-04-09 07:12:37,2026-04-09 07:12:40,V_C003_20260409_071000,C003,L002
P20260409_0032_TW2596,2026-04-09 07:12:40,2026-04-09 07:12:44,V_C002_20260409_071000,C002,L001
P20260409_0032_TW2597,2026-04-09 07:12:53,2026-04-09 07:12:58,V_C003_20260409_071000,C003,L002
P20260409_0032_TW2598,2026-04-09 07:13:01,2026-04-09 07:13:08,V_C003_20260409_071000,C003,L002
P20260409_0032_TW2599,2026-04-09 07:13:10,2026-04-09 07:13:18,V_C002_20260409_071000,C002,L001
P20260409_0032_TW2600,2026-04-09 07:13:27,2026-04-09 07:13:29,V_C001_20260409_071000,C001,L001
P20260409_0032_TW2601,2026-04-09 07:13:38,2026-04-09 07:13:39,V_C002_20260409_071000,C002,L001
P20260409_0032_TW2602,2026-04-09 07:13:42,2026-04-09 07:13:45,V_C002_20260409_071000,C002,L001
P20260409_0032_TW2603,2026-04-09 07:13:53,2026-04-09 07:13:56,V_C002_20260409_071000,C002,L001
P20260409_0032_TW2604,2026-04-09 07:14:03,2026-04-09 07:14:08,V_C003_20260409_071000,C003,L002
P20260409_0032_TW2605,2026-04-09 07:14:12,2026-04-09 07:14:14,V_C003_20260409_071000,C003,L002
P20260409_0032_TW2606,2026-04-09 07:14:22,2026-04-09 07:14:29,V_C002_20260409_071000,C002,L001
P20260409_0032_TW2607,2026-04-09 07:14:33,2026-04-09 07:14:36,V_C002_20260409_071000,C002,L001
P20260409_0032_TW2608,2026-04-09 07:14:46,2026-04-09 07:14:50,V_C003_20260409_071000,C003,L002
P20260409_0032_TW2609,2026-04-09 07:14:53,2026-04-09 07:14:59,V_C003_20260409_071000,C003,L002
P20260409_0032_TW2610,2026-04-09 07:15:07,2026-04-09 07:15:10,V_C002_20260409_071500,C002,L001
P20260409_0032_TW2611,2026-04-09 07:15:11,2026-04-09 07:15:19,V_C003_20260409_071500,C003,L002
P20260409_0032_TW2612,2026-04-09 07:15:24,2026-04-09 07:15:30,V_C002_20260409_071500,C002,L001
P20260409_0032_TW2613,2026-04-09 07:15:32,2026-04-09 07:15:37,V_C002_20260409_071500,C002,L001
P20260409_0032_TW2614,2026-04-09 07:15:41,2026-04-09 07:15:44,V_C003_20260409_071500,C003,L002
